Poster_Id	ID	Text	Reply_Count	Date
1HoCJq8E	454261282	 if she were seen as black  that the opportunity would never have been offered to heranon  the decades of affirmative action and dei shenanigans tell me your stories are baseless and your serious use of  white privilege  tells me that you are so indoctrinated that further conversation is pointlesstldr youre full of shit and you should consider suicide 	0.0	2024-01-06 07:56:15
dOPuWpsZ	454422187	anon iran does not have dei or affirmative action  	1.0	2024-01-07 17:20:11
Xk1RErMm	454401992	spain  constantinople  slavery  the federal reserve  wwi  communism  wiemar republic  frankfurt school wwii  immigration  feminism  abortion  affirmative action  wall street  k street  outsourcing  dei  esg  neoconservatism  etc  	1.0	2024-01-07 13:50:39
rLfx4GX3	454514339	mike row is a rich retard who has basically never known what he was talking aboutit ’s one thing to be led through a day in the life of a dirty job for the kind of money he pulled in with fame to boot  it ’s another to be the typical person actually doing those jobs to get byand fox is retarded too  not as bad as cnn slop and such but man it ’s gotten dumb  basically just props up corporations and shits on young people without actually addressing real problemsand hey  lots of white straight young men want to work  they just do n’t want to be impoverished serfs with jobs that make them want to blow their brains out  if that ’s too much to ask then this society deserves to fail  also nobody is hiring us because of dei retarded initiatives and affirmative action which should ’ve long ago been illegal  	1.0	2024-01-08 13:58:33
MD6eY3m9	454621621	it s right wing cope because white men have been locked out of elite universities and every white collar job by affirmative action and dei  rather than attack this problem head on  the right copes by pretending to opt out  it s  just leave me alone  lolbert politics  	0.0	2024-01-09 13:40:57
Pikd4AzV	454613811	 ruined pol  that dumb nigger reposts one of the most poignant arguments against artificial race baced gap closing  affirmative action  dei etc   and then acts like its irrelevant because most white people are nt 140  iq even though the same principle applies at all levels of iq  just not as dramaticallyeven at 100 iq whites will be heavily overrepresented in comparison to blacks in comparison to the population  just not by a factor of 250 as in the 140  bracketthat factor of 250 is also proof that black nations will never be capable of great scientific or technical innovation on a large scale  and refutes the argument that black nations are shitholes because of muh racism  its because of low black intelligence which is due to genetics 	0.0	2024-01-09 12:23:46
jUzD9LPT	454767258	seatbelt laws  smoking bans  helmet laws  social security implementation  affirmative action  dei  central banking  free trade agreements  feminist programsit starts off with international organizations like the un and eu creating policy initiatives and then soon after the woke federal politicians start implementing them in lockstepthese international organizations set the standards in academia  and then academia is who fills the cabinets of elected politicians and the administrative stateso even if you have boomer politicians  woke regulators who work for the fda will start regulating stuff out of existence on behalf of the un 	2.0	2024-01-10 20:18:00
	454748248	insider here  the whole boeing bolt scandal is a preemptive cover for when niggers and pajeets start falling out of the sky due to affirmative action hiring  you heard it here first  	2.0	2024-01-10 16:41:52
zmo4xQF8	454671470	 the scientific institutions is corrupted by ideology and dogmayes  all of society is like this now  affirmative action which turned into dei basically means you have to begin with the premise that even the highest of institutions does not have the best peoplethe west has recreated the old soviet system  except its dumber and gayergo to a hospital  ca nt trust you ll get good caresend your kid to a school  no good education  plus he must beware of groomer boomer teacherswant to go to a public space  its likely flooded with foreigners who resent you for existing in your own countryall of this was done on purpose  	0.0	2024-01-10 00:16:18
	454815969	and this is why most people ca nt have that anymoreeducation is unreasonably expensive and has been compromised by leftist teachers  professors  immigrants have flooded the job market and filled virtually all low  wage occupations  finding a decent job is extremely hard even with a degree  especially due to affirmative action and dei quotas  local businesses are all shutting down  there is no such thing as family trades anymore  even if you have the resources for it  opening a new business is so troublesome its just not worth it  third worlders have completely taken over the city centers and are being maintained by the taxpayers  churches are now mostly gone and the few remaining just regurgitate liberal propaganda  mass urbanization and hyperindividualism have destroyed social trust  modern women  and men  are utterly unmarriable  no  fault divorce and alimony laws have raised divorce rates above 50its barely possible to raise one child with two medium incomes  forget about multiple children  kids are growing with all kinds of issues due to single parenthood  hormones in food  videogames  porn and social media  the housing market is a total disaster  only the rich can afford owning a home now  old people do nt have any inheritance to leave to their children and grandchildren  its now illegal to produce food without using government  approved pesticides and hormones  inflation is through the roof  money is fake and worthless  there is no point in saving  social services like healthcare and pensions are collapsing due to skyrocketing national debts  falling birthrates and aging populations 	1.0	2024-01-11 08:59:11
HUuqoIWW	454778461	 does seeing successful overachieving poc sets pigskin in a sissy fitno  were just against affirmative action  post  turtling  dei  aka racismif a black or a poo is the best candidate  let em have the job  the issue is that quite often they are not  and they cry a lot about this until the state artificially fixes it for them  	1.0	2024-01-10 23:07:57
7XnRHAQ7	454921742	jews are responsible for the civil rights movement in america  they run blm  they own every media company that claims blacks are somehow mistreated in society  they are responnsible for affirmative action and dei  and almost every da that refuses to charge niggers for crimes is jewishif jews did nt work their asses propping black people up in society  we would have solved the nigger problem decades ago  	0.0	2024-01-12 07:47:58
IcEBqlSg	455079111	weaken warren court era establishment clause jurisprudence and return christianity back into schools  government  pump as much tax money into churches as possible  red states should start passing covenant marriage laws that raise the bar for filing divorce  and eliminate no  fault divorce contracts as an option at all  eliminate community property laws and make prenuptial agreements a mandatory part of the marriage contract where the presumption  unless explicitly opted out of  is that all assets pre  marriage shall remain with the pre  marriage owner  jail pornographers and block its distribution  use lawfare against federal or state laws that benefit women like the pregnancy discrimination act  attack and eliminate state  federal dei  affirmative action initiatives which disproportionately benefit women  there s a lot that is doable  but conservatives need to grow some balls and do it 	0.0	2024-01-13 14:57:09
	455063348	 the vast majority of women are worthless and not worth your time nor effortfor the vast majority of women  their primary value is as a wife  homemaker and mothermedia  feminism  government and big tech have gaslighted women into thinking they re something they re not  most young men are all too aware that society considers them disposable  and their only value is what they can bring to the table  while simultaneously robbing them of any opportunities  via dei  affirmative action  mass importation  h1b  of cheap labor  and blowing huge financial bubbles that only boomers and the 001  really benefit fromwere due for an enormous economic correction  women will face a very harsh reality checkbear market  recession  layoffs  lots of ways for 2024 to get worse  john rubino 	1.0	2024-01-13 12:12:39
6VqWUpFU	455054913	i do nt get the impression you re trying to be disingenuous  but in countries where dei and affirmative action are in full swing  there are no barriers or standards  regardless of field  	1.0	2024-01-13 10:45:36
kySrTBxq	455056108	how about instead of having to perform extreme due diligence regarding every black professional that i encounter  we simply remove the crutch of affirmative action and hold them to the same standards so i do nt have to  oh right  that s because there d be 90  fewer black professionals  i m guessing there would nt be a ton of moroccans eitherface it  the only thing niggers are good for is entertainment  singing  dancing  acting  sports  that s it  if you removed every single black doctor in the world  that void would be rapidly filled by whites and asians  nothing of value would be lost and instead the mean competency of the average doctor would be increased  like you and your moroccan space program  they are simply a drag on white western civilization  	0.0	2024-01-13 10:57:17
fPnJeEg4	455006030	this guy always talks about people who  do nt want to work  and how work ethic is terrible nowdays  he never really talks about why people are sick and tired of  workmaybe  just maybe  there s a fucking problem causing people be this way  maybe it s dei  or affirmative action  or the overzealous sexual harassment treatment  men are getting fucked six ways to sunday  but he never addresses these issues as far as i know  	0.0	2024-01-12 23:31:39
u4CMP7g7	455224450	they keep changing their acronyms and words because we keep developing hate for their ideasnigger  negro  colored people  african american  people of color  bipocsthey think that if they change the name enough people will forget how awful blacks arediversity hire  affirmative action  dei 	0.0	2024-01-14 21:18:31
ScSgdsiP	455333859	with all the dei and affirmative action push  would nt it be way easier for you guys to find legit remote jobs 	0.0	2024-01-15 19:22:25
	455241931	 they did nt swim so wellmust be that affirmative action  dei black seal  	0.0	2024-01-15 02:09:55
	455468584	 what many dont realize is that white males of genx  and in some cases late boomers like scott adams  were the first generation to get fucked over by affirmative action  first on behalf of women  then later on behalf of  diversity   i remember in the mid 1980s an article in the newspaper advising that the rcmp were no longer accepting applications from  white males  because they already had enough of thembut as with other things ive mentioned  straight white male millennials and zoomers are far more fucked over by dei than genx ever was  	0.0	2024-01-16 23:52:36
2dPAARIg	455775055	the semantics do nt even apply because they do have power  the jews back them and push affirmative action  diversity quotas  dei etc  etc  in all of our major institutions  they get preferential treatment in corporate hiring as well as easier access to upper level education opportunities  they literally have institutional power backing them and we literally have institutional power discriminating against us  	2.0	2024-01-19 16:45:17
2dPAARIg	455779981	i literally did  the reality of affirmative action  dei biases are facts in america and likely in your country too  you re just lying at this point  i knew you would nt acknowledge it and here you are not acknowledging it  this is the last  you  you will get out of me because i know you are nt arguing in good faith  	0.0	2024-01-19 17:43:00
	455730149	 filling in an application formit s 2024example  gender  fluid  gender identity  they  them  race      country of origin  unknown  profit 101  how over is ityour white ie  grti feel like it s going straight in the trashare you dei  no  do you not get itbecause im not brown or femaleexactly    youre a fucking privilege white  male  get inlinehave you no idea about crt in 2024schools in the west nowlowers gpa  atar  gcse  sats threshold for minorities to get into higher education  access to every  scholarship because muh  reparation  diversity  oppressed  narrative quota  gets flooded with white pussy because of indoctrination  positive stereotype in media  cant get expelled  disciplined  fail because teacher is afraid to be called racist  bigoted  trans  phobic  ect  does  ooga booga  ̷ ̷r̷a̷p̷e̷ ̷d̷a̷n̷c̷ ̷  rap  dance  video as thesis  gets degree  affirmative action lets them get hired instantly by forced equality by virtue signaling woke ideology  white homogeneous societies goes the way of africa  south america  middle  east  asia aka barbaric 1st2nd3rd density ie  service to self  mentality  dog eat dog aka ouroboros till you consume yourself  dragon  snake  	0.0	2024-01-19 08:43:10
	455715370	but it was called affirmative action or some bs  what does dei stand for  diversity equity inclusion  	0.0	2024-01-19 05:46:23
R22Gy4US	455851732	easy  all diversity and inclusion targets are now considered racist and illegal  any company attempting to enforce dei standards gets finedall affirmative action is illegalall critical race theory teaching is illegal in schools and universities  any attempts to circumvent will bring strict financial punishmentall corporations attempting to enforce diversity or critical race theory will be financially punished50  80  reduction of all social programs aimed at single mothersimplement even these basic things and the problem will solve itself 	0.0	2024-01-20 11:25:58
m8ElgO	455808441	malcolm x was rightletting uppity  niggers try to rise into white civilisation was a fatal mistakedei and affirmative action to positively bring up more  educated  niggers led to the lowering of standards  the collapse of competency  and thus the downfall of americashould have sent them all back to liberia  wakanda 	1.0	2024-01-20 00:57:32
9wIcpNBk	455969675	kind of ironic that the american indians were wiped out and absorbed and now the same is happening to you  100 years from now your descendents will claim to be 1  white to get affirmative action 	1.0	2024-01-21 12:25:25
6A2MCJRj	455926111	 he got affirmative action overturned  thing is the left does not care for lawsits called dei now  not aakeep up 	1.0	2024-01-21 04:16:17
pSCV8	455926258	the legal basis for it was affirmative action 	1.0	2024-01-21 04:19:22
6A2MCJRj	455926356	 he got affirmative action overturnedno 	1.0	2024-01-21 04:21:26
pSCV8	455926541	 us supreme court has ruled that race can no longer be considered as a factor in university admissionsthe landmark ruling upends decades  old us policies on so  called affirmative action  also known as positive discrimination  	1.0	2024-01-21 04:24:54
7	456225425	their version of  right wing  was left wing ten years ago and still includes anti white dei policies and affirmative action and the works  theyre neocons not right wingers proper  neocons were literally made as a movement by ex soviet jews after stalin kicked them out in the doctor s plot as a way to make sure america never turned against them  they already and always did have the left wing  this is how they subverted the right wing 	0.0	2024-01-23 17:27:29
hGdZDmv6	456224881	hilarious  affirmative action  dei  h1b1  	0.0	2024-01-23 17:22:14
zfK1gvpa	456223524	 they are trying to remove dei as quickly as possiblethey  will not remove dei nor affirmative action nor disparate impact theories  the usa is finished  so enjoy the show 	0.0	2024-01-23 17:08:12
4PTdt8uk	456219513	 muh affirmative action dei eeo 	0.0	2024-01-23 16:28:59
opUJWkFB	456211289	there s 2 kinds of product managers at tech companies  those that know how to code and have worked in qa  data  or engineering  and those that have some kind of business degreethe former usually last in their positions for years  get a good salary  stock options  and are put in charge of important projects  unfortunately they re about 15  20  of product managers and are usually great at their jobsthe rest are affirmative action hires that are just meant to hit a quota for management roles  they ll be put in charge of worthless projects that have 0 expectation to be completed  the majority of them are women andor jeets that do nt do shit except make everyone elses life more difficult by scheduling endless meetings while not knowing what your job is  if they do anything useful  it might be color coding your kanban board  while this seems like a great job for neets  everyone fucking hates them  now that dei money is drying up because of higher interest rates  their jobs are the first on the chopping block  	3.0	2024-01-23 14:59:11
zTPTQB49	456273484	another victim of dei and the competency crisis  this is due affirmative action 	0.0	2024-01-24 04:55:06
PpJy8I1h	456479089	competency crisis  boomers are largely retired  gen x last generation to be unaffected by affirmative action  gen x is the smallest in number and dei is ensuring everybody else gets promoted over themagain   the closest thing they got to competency is the mormons who also got buttfucked by dei  their lower and middle management is completely rotted  their top is also rotting fast  	1.0	2024-01-25 19:30:47
licU6Wcn	456383715	diversity equity inclusionits the same affirmative action bullshit just sold under another name  	2.0	2024-01-25 02:44:23
0dZys756	456765239	we already have 100 mln niggers and spics who are on gov welfare  13 of the populationwe are becoming brazil very fasthow do we prevent thisextradict illegalsclose the borderreduce gov welfare to minimum so that there is nt incentive to just come here and sit on welfarestop giving welfare to the most retarded  lowest iq group on the planet  lowest iq niggers and lowest iq spicsstart giving welfare to whitesblock any anti  white laws  remove nigger privileges everywhere  dei  diversity  affirmative action etc all of this must goremove nigger specific word from all gov contractor forms  it is literally illegal to discriminate on race  giving black businesses gov contract just because they are black is literally illegal but us gov does it anywaynow  we are already looking at  100 trillion dollar government hole  thanks  boomersbut if you implement this above  maybe  maybe we still have a chance  	0.0	2024-01-28 07:32:10
	456950269	did the enemy not know that these affirmative action americans were supposed to get the lower standards and affirmative action  call the dei officer  this is outrageous  	0.0	2024-01-29 20:29:27
	456930612	that was the boomers and gen x gen x are the last compentent generation of glowniggers but they are severely outnumbered bunch of nilihistic degenerate hedonists who first got fucked over the boomers and than got fucked over by dei  they are not in the position nor numbers to handle everything that is expected of glowniggers  as for millennials and zoomers affirmative action and dei were always a thing for them so they are worthless  the best part is gen x is too fucking old to deal with field work anymore  so all the field glowniggers are the most incompetent there has ever beenthat is something they hate having pointed out to them  remember to always demoralize  make fun of  and post content that glowniggers can not counter  	2.0	2024-01-29 16:39:06
flI9UCEo	456880544	 gets job most likely by pure affirmative action over more qualified men  thinks that s an achievementill never take women or minorities in such places seriously as long as the dei cancer exists  	0.0	2024-01-29 08:15:31
78yg0QeJ	457071760	dei did n’t start last year  never heard of affirmative action  this shit has been happening forever  dei is just the latest branding and most aggressive move yet  	0.0	2024-01-30 22:11:21
	457027355	there is no convincing themthe indians on here will bitch about their governments promoting caste over merit and in the same breath think that their success is bc of how smart they are when they come to our highly affirmative action country 	0.0	2024-01-30 13:43:10
IEe24rtH	457157262	crt is the shit ideology they preach  esg is the investing strategy  strong arming the kikes on wall street use  dei is the how they implement the discrimination in companies  dei is just affirmative action on steroids  jews have been pushing it for decades  	0.0	2024-01-31 16:22:03
ezKUu	457165825	  we can actually start benefitting from these dei policies that we ve been suffering under for an entire generationwhites are explicitly excluded from this shitdid you know south africa has affirmative action that requires companies to hire niggers and have a certain number of niggers running their company  90  of the population by the way  	0.0	2024-01-31 18:01:36
Gfwgls0F	457178116	this is why they got rid of affirmative action too  just when people were realizing that white men were underrepresented and would benefit from affirmative action  they axed it  	0.0	2024-01-31 20:35:00
	457204410	this is considered a nigger in australia  i bet every single one of them is whiter than youdei dod affirmative action hire zog nigger 	3.0	2024-02-01 04:16:11
9	457471489	no  obama introduced all retarded nigger policies  dei  diversity  affirmative action etc  and obama introduced open border policies where borders became completely open for niggers and spicsdue to traitor obama we now have 100 million niggers and spics who sit on gov welfare  	2.0	2024-02-03 14:00:22
SAoE420K	457593668	yep  the 2  have weaponized the 13  against whites  niggers are basically powerless on their own  they d still be in their little ghettos or hung from a tree or performing in a minstrel show  just like back in the day  but they re not on their own  they are protected from on high by the kike demons who promote them all over media  make unlimited excuses for them in academia  promote them with affirmative action and dei initiatives in the corporate world  and handle them with kid gloves in the court system  remove the jew influence  by any means necessary  and the nigger menace becomes greatly diminished  they still have to go though  there is no way whites and niggers can coexist  we need to jettison them instead of constantly kissing their asses  waiting for them and making excuses for their incessant failure  unless someone invents a time machine and allows them to evolve for about 60000 years  nothing can be done about it  well colonize the stars in no time without them  they are simply a drag on any human progress  	0.0	2024-02-04 17:29:13
8e6UzgmF	457542505	you know that because obama we have dei regulations  diversity  affirmative action etcthat literally if you are a nigger or a brown and can breathe and can add 2  2  you get a scolarshipwhile white and asian males get really fcked  	0.0	2024-02-04 07:30:45
KZ5PTwRa	457516002	it is nt just stagnation  even ignoring that inflation stats are bs  the problem is that stagnation is only true in that case if you take everyone into accountbut start splitting it up into smaller groupswomen have increased their wages  by over 150  since 1960niggersshitskins have increased their wages  by over 200   since 1960so think logically  women have massively increased wages  nonwhites have massively increased wages  nonwhites are also a much higher percent of population  but overall  wages are stagnant  what does that mean  it means white males earn less than they didthis gets framed as a  good thing   that it means  women and minorities are closing the wage gap   but if you are aware of why their are wage gaps  because they do less valuable work  and any closing of the gap is due to enforcement by dei or old name of affirmative action  you can see why white men would be dropping out  they are only group who are seeing their real incomes decline for past 50 years  while being the only group that actually does any real work  	0.0	2024-02-04 00:05:12
xIpeNcN5	457710543	the tech layoffs because of the diversity  dei  affirmative action hires created only hiring idiots  women  niggers  browns  prajeetsall this dead weight finally toppled tech companies  took about 10 yearslets look ar reality  google search is shit  fakebook is glowies  microsoft is glowies and also prajeets made it shitapple is a womans and faggot company  develops pretty phones instead of tech  accessories  watches etcany actual tech companies in tech field right now  that actually do tech  	2.0	2024-02-05 20:11:45
rLZk0uuk	457704314	dei  diversity and affirmative action companies are now collapsing from dead weight of idiots  women  browns and prajeets  	0.0	2024-02-05 18:44:28
0sy1NLLg	457787644	 welfare state collapses  no more gibs  economy begins to shrink  no more dei money for affirmative action  flood the west with people  lower entry level wages to nothing  pay for boomers retirement  no more money for pensions  realize the road goes both ways 	0.0	2024-02-06 14:23:32
BTHJpmA3	457906717	yeah  i ve heard that argument before  but tons of niggers have immigrated here straight from africa since 1965  they all know their national  tribal background  yet they still get to claim black  identity and all the affirmative action dei benefits that go along with it  	0.0	2024-02-07 15:54:32
k5R1ZOLD	457879266	the rationale behind a legal minimum for  age of consent    ie sex  was always that of a power imbalance  i know  just let me finishfirstly  most adults have very little contact with  youth   be it legal or underage  teachers have a power imbalance over students  etc  you would likely only meet them in places where said power balance exists  in  dance  clubs you have more money  in  hobby  clubs you have more experience  at work you likely have more experience  pull  authority  etcthus  the age of consent  on some level everyone knows that women are eternally more immature on average  this is just their way of coping with it in a misguided fashionmuch like they know blacks and browns are less capable  intelligent  hence their fondness for dei and affirmative action  they seek to balance outcomes  not opportunitythe left arent stupid in the technical sense of the word  just extremely ignorant  misguided  and foolish  refusing to accept basic biological realitiesanyway  now that they memed into existence the  age  of consent  when they were always after the redress of social dynamic power  any situation where the  age  is completely legal and adult but the power imbalance could theoretically exist is now considered  pedo   because they were wanting a but opted for b  but theyre still calling  b    atl  dr  their  consent  should be read as  equal power   which is retarded but what do you expect  	1.0	2024-02-07 11:10:05
	457861363	that along with it allows companies to expand and contract to look better for investors  look  we hired all these people we are doing well   hires boatload of h1b1 s and overseas devsope  we are nt doing to well  time for layoffs  see we are responsible   makes h1b1 s contractors again and gets rid of overseas devsits all corporate kike tricks  along with getting past the dei  affirmative action laws in place without really having to do anythingeveryone in silicon valley knows indians suck  hates working with them  but its an entire country filled with slave labor who know how to shit out code quick enough and cheap enough that they can stay afloat and have actual competent people fix it after its pushed outthe jeets in india love it  because they get to put google  or meta  on their resume and brag about  working for us   they dontjeets are like niggers  all they care about is status and being able to brag about even the most minute thing that can put themselves on a level of non  jeetthe competent devs that we actually look for are from eastern europe and chinks 	0.0	2024-02-07 07:57:34
5yXk8UbU	458017593	the best of his billions of people leave india to take advantage of our affirmative action and dei laws and never give back or look at india ever again  and he will brag about it and never wonder why his country remains such a stagnate shithole after 6000 years 	2.0	2024-02-08 15:41:50
2Y6ixzqm	458002303	but you do nt understand  there are no self  made billionaires  its a societal conspiracy to help certain people and keep down other people  that s why we need dei  esg and affirmative action to help black people succeed in a white supremacist world  dumb chud 	0.0	2024-02-08 13:07:21
Pd5R1Qtl	457961800	if it was nt for dei  i would make  50000 more a year in a better job  my house would be  250000 cheaper  i would have gone to a high tier school instead of a mid tier state school  affirmative action really hits you in the pockets big time  the people that are harmed most by affirmative action are normal white guys  	3.0	2024-02-08 06:09:01
rao6Ipbg	458143569	i mean  yea  that s fine  just like how we should have a voting test  we should have actual driving acuity tests  but it will never happen  and if it does it would be some esg  dei affirmative action shit so its not feasible 	0.0	2024-02-09 18:05:29
0	458247592	if only that were the whole problem  not nearly as simple  deporting jews wont suddenly make their ideas go away  nor will it fill important seats of power with those who value the constitutional  republic here  idk if youre actually in norway or on a vpn but bureaucracy is a labyrinth in the usa  things like the racial quotas brought on by affirmative action and the  new  dei slop  may have been brought by jews but they are self  sustaining due to multiple other groups  	1.0	2024-02-10 18:27:32
	458354272	a poo caused my dad to be fired from his job in a major dutch seafood corporation  the shitskin was in a talent  affirmative action program and because he was the sweetheart of corporate european cucks  he had a confilct with my dad and he talked shit of him with corporate  i wipe my ass with thatthis triggered on me a hatred of indians like you would nt believe  and of course  dei  	0.0	2024-02-11 18:52:37
	458465566	oh darny nutslooks like i m gon na have to live a life unironically with hitler 20  nazis 20  the real edition not the fictional lefty  kike version  burns  bans tranny  faggot  other degenerate pornography books  ban pedophilia  ban trannies  ban faggots  euthenize any groids or others that are below the level of mental retardation  to remove bad genes from society  not waste money on useless eaters  deport the kikes  switch to nationalism to help our country first  before donating hundreds of billions when we have to borrow money to send it to them  have starving muricans  that money not given as free gibs to the globe to make more babies to flood us with illegally can go back to muricans  feeding and housing em  the lazy will not get welfare if they can work  the ultra lazy  like groids  poos  pakis  slavs  23 of spics will be deported to mexico  inmates will be used for free labor  to build a giant wall around usa  deport any groups that cost the usa more in free gibs than they pay in taxes  either you need to support yourself  or you must have friends  family that will support you  the govt will not give welfare permanently only temporarily  and you must repay it during your lifetime or via leaving it in your will  ban dei  esg  climate shit  affirmative action  etc  everything is now merit based   religion will be mandatory  bad religions like kike  ism will convert to christianity or visit the ovens  lefties will suffer krystelnacht  criminals will be harshly punished  be a criminal 3x and go to jail for 30yrs in a work camp ca nt work enough to pay for your food and board and restitution  you can volunteer for euthanasia or the penalty will be death for refusingsociety will fix itself quickly  like how el salvador went from superjail level criminals  to literal superjail type facilities housing all the criminals  all residents of murica will go for dna tests  and cluster b personality disorders  mandatory euthanasia or jail 	0.0	2024-02-12 20:02:29
AILnGZnR	458471435	white people are already minority in california  look at how it is for them therevery few goyim whites are at the top of the food chain  even beaners now have wealthy and prestigious jobs due to affirmative action and dei  and the hr managers being their fellow shitskins  most of the homeless in california are white people  jews and asians are at the top  beaners next  then niggers  then goyim whites at the very bottom  lol they ’re completely disenfranchised  and white american girls are actually breeding with the short  obese  small dick’d oompa loompas over tall white men when they ’re not with niggersthis will soon be the entire country  you wo n’t be able to get any type of work anywhere  and white girls will breed with the dysgenic small dick manlet shitskin hordes over you because it ’s convenient and they ’re brainwashed  	0.0	2024-02-12 21:37:15
lbG1SfED	458601349	muh wings  and also your kind have literally made whining about racial identity a career path  corporate dei workshops and affirmative action hiring are both fever dreams of fox news republicans  	0.0	2024-02-14 04:07:42
VQOaGM1u	458782754	 now it is below 30   what is going onyou know what s going on  pilots were generally white mennow its all affirmative action dei gay trannies  they re not in it for flying  they re in it for the gibs  	0.0	2024-02-15 17:54:23
Hp24Hbff	459061486	leftists are digging their own graves  fuck over 50  of the population  feminismfuck over 70  of the population  nigger rights n shieeeetfuck over 99  of the population  faggot and tranny rightsfuck over the whole culture of the country  everything should be equal so there ca nt be any cultural norms except oursfuck over the poor  everybody has to be equal and so you can not move upwards because that s unfairfuck over the middle class  everybody has to be equal so everyone will be poor or richfuck over the rich and successful  they hate the successful because their whole movement runs on envypander to the managerial class  corporate managers  bureaucrats  academia  which they use to validate their feelings  etc  which is where they got all their power frompander to the literal insane  constantly uses pity to attract sympathy but when they have power  they use it to silence anyone that is nt them  is extremely feminine  using gossiping  shaming and rallying to attack  attract people  whines when physical force is deployed because they know they have no martial traits and so ca nt defend themselves  pushes for larger bureaucracies  which are inherently feminine  by instituting retarded amounts of regulations and dei  constantly pushes for affirmative action  which is just blood nepotism  that creates a weak and corruptible government which they use to silence the opposition  emotional states over the physical statethey literally shit on the gears that runs societyall us young men has to do is just put our hands on our ears and toggle off the safety of our gunshowever     they    who pushed for this retarded nonsense now know that it does nt work and so they have also corrupted the rightwe just need to put    them    along with the leftists in their death camps they deserve  	0.0	2024-02-18 08:18:09
	459066421	that s doctor jacqueline  i did nt go to an affirmative action diploma mill for useless diversity victimhood analytics to be called too stupid to calculate compound interest  thank you very much  	1.0	2024-02-18 09:15:55
2w0Z6zHy	459167458	leftist projection lolthe problem is  why should we even put in the effort when all we get is a fat middle finger from everyoneleftists love digging their own gravesfuck over 50  of the population  feminismfuck over 70  of the population  nigger rights n shieeeetfuck over 99  of the population  faggot and tranny rightsfuck over the whole culture of the country  everything should be equal so there ca nt be any cultural norms except oursfuck over the poor  everybody has to be equal and so you can not move upwards because that s unfairfuck over the middle class  everybody has to be equal so everyone will be poor or richfuck over the rich and successful  they hate the successful because their whole movement runs on envypander to the managerial class  corporate managers  bureaucrats  academia  which they use to validate their feelings  etc  which is where they got all their power frompander to the literal insane  constantly uses pity to attract sympathy but when they have power  they use it to silence anyone that is nt them  is extremely feminine  using gossiping  shaming and rallying to attack  attract people  whines when physical force is deployed because they know they have no martial traits and so ca nt defend themselves  pushes for larger bureaucracies  which are inherently feminine  by instituting retarded amounts of regulations and dei  constantly pushes for affirmative action  which is just blood nepotism  that creates a weak and corruptible government which they use to silence the opposition  emotional states over the physical statethey literally shit on the gears that runs societyall us young men has to do is just put our hands on our ears and toggle off the safety of our gunshowever     they    who pushed for this retarded nonsense now know that it does nt work and so they have also corrupted the rightwe just need to put    them    along with the leftists in their death camps they deserve  	1.0	2024-02-19 07:53:38
M7DFWl1e	459444819	 and the constant threat of itgood point  this is very much a form of violence in itself  in criminal law it is codified as assault  as opposed to battery   as you point out  the violence is broad  pervasive and unrelenting  it is tantamount to a state of siege  and i do not say that with hyperboleopen borders being invaded by hostile military age males who are openly given succor by the government at the expense of the natives  open anti  white advocacy and action from both arms of the zog fascist state  both the major corporations with dei and cancel culture  and all levels of government with affirmative action and so  called hate crimes  putting mainstream white males in a constant state of fear  everybody is waiting for a traditional war like world war ii or vietnam  and they fail to see this latest evolution of warfare  which white people are losing badly  i respectfully submit that although ops heart is in the right place  his philosophy is a large part of the problem that got is here in the first place so i have little faith that it will now get us out of it  	1.0	2024-02-21 20:06:08
deIQNne	459913892	leftists love digging their own graves  fuck over 50  of the population  feminismfuck over 70  of the population  nigger rights n shieeeetfuck over 99  of the population  faggot and tranny rightsfuck over the whole culture of the country  everything should be equal so there ca nt be any cultural norms except oursfuck over the poor  everybody has to be equal and so you can not move upwards because that s unfairfuck over the middle class  everybody has to be equal so everyone will be poor or richfuck over the rich and successful  they hate the successful because their whole movement runs on envypander to the managerial class  corporate managers  bureaucrats  academia  which they use to validate their feelings  etc  which is where they got all their power frompander to the literal insane  constantly uses pity to attract sympathy but when they have power  they use it to silence anyone that is nt them  is extremely feminine  using gossiping  shaming and rallying to attack  attract people  whines when physical force is deployed because they know they have no martial traits and so ca nt defend themselves  pushes for larger bureaucracies  which are inherently feminine  by instituting retarded amounts of regulations and dei  constantly pushes for affirmative action  which is just blood nepotism  that creates a weak and corruptible government which they use to silence the opposition  emotional states over the physical statethey literally shit on the gears that runs societyall us young men has to do is just put our hands on our ears and toggle off the safety of our gunshowever     they    who pushed for this retarded nonsense now know that the goyim knows  and so they have also corrupted the rightwe just need to put    them    along with the leftists in their death camps they deserve  	0.0	2024-02-26 08:14:26
tqGynS5r	460058392	what i love is how this trial displays the  end game  of what happens when you let a certain group of people  in this case niggers  have a separate bar because of  affirmative action  dei and diversity hires  basically in this trial we see  the white legal system  operating side by side with  ghetto lawyerin  or basically all the niggers were allowed to cheat  hand held  just allowed to pass  in law school in order to become  lawyers  and because of that we now have literal ghetto niggers who dont know shit about  the law  being allowed to stick  imma lawyer  buttons on their shirts and go play  tooter turtle  in real life in the same trials as  white people  law  granted there are some  white black dudes  and they dont count  but these is some straight ghetto hoodrats in suits and its just fucking hilarious to see this joke of a system in action 	4.0	2024-02-27 12:13:23
